,X,system,Cause,Effect,rho_Lmax,p_Z,Kendall_tau,Kendall_p,Convergence,Standardized_linkage_strength,direction,biomasss,abundances,trait.effect.abundance.total,abundance.effect.trait.total,trait.effect.abundance,abundance.effect.trait
1220,86,TA,abunance.Leistus.niger,size.Leistus.niger,0.375409751,0.046221212,1.000000119,0.000836611,TRUE,0.539246627,abundance affects trait,0.001170909,0.111111111,0.826923077,0.75,0.826923077,0.75
1221,87,TA,abunance.Anisolinus.elegans,size.Anisolinus.elegans,0.555086871,0.002376737,1,0.000263214,TRUE,0.7973387,abundance affects trait,0.000409386,1.614444444,0.826923077,0.75,0.826923077,0.75
1222,88,TA,abunance.Curculionidae.,size.Curculionidae.,0.244740361,0.145370004,1.000000119,0.000836611,FALSE,0.351550309,abundance affects trait,6.09090909090909e-06,1.614444444,0.826923077,0.75,0.826923077,0.75
1223,89,TA,abunance.Synuchus.arcuaticollis,size.Synuchus.arcuaticollis,0.219043854,0.168856747,0.928571463,0.001981735,FALSE,0.314639295,abundance affects trait,0.0007095,1.614444444,0.826923077,0.75,0.826923077,0.75
1224,90,TA,abunance.Staphylininae.,size.Staphylininae.,0.47270936,0.073680404,1.000000119,0.000836611,FALSE,0.679009874,abundance affects trait,0.000142159,0.111111111,0.826923077,0.75,0.826923077,0.75
1225,91,TA,abunance.Osorius.angustulus,size.Osorius.angustulus,0.301332712,0.0811036,1.000000119,0.000836611,FALSE,0.432840778,abundance affects trait,0.0002185,0.157894737,0.826923077,0.75,0.826923077,0.75
1226,92,TA,abunance.Synuchus.congruus,size.Synuchus.congruus,0.505505116,0.018131755,1.000000119,0.000836611,TRUE,0.726118403,abundance affects trait,0.000466568,0.111111111,0.826923077,0.75,0.826923077,0.75
1227,93,TA,abunance.Toxidiini.,size.Toxidiini.,0.512576228,0.016926223,1.000000119,0.000836611,TRUE,0.736275499,abundance affects trait,1.14772727272727e-05,1.614444444,0.826923077,0.75,0.826923077,0.75
1228,94,TA,abunance.Aleocharinae.,size.Aleocharinae.,0.318038701,0.07463632,1.000000119,0.000836611,FALSE,0.456837618,abundance affects trait,6.22727272727273e-06,0.111111111,0.826923077,0.75,0.826923077,0.75
1229,95,TA,abunance.Scaphisomini.,size.Scaphisomini.,0.307905947,0.161964553,0.928571463,0.001981735,FALSE,0.442282713,abundance affects trait,2.01590909090909e-05,1.614444444,0.826923077,0.75,0.826923077,0.75
1230,96,TA,abunance.Leiodinae.,size.Leiodinae.,0.38328328,0.047527471,1.000000119,0.000836611,TRUE,0.550556333,abundance affects trait,0.000109841,0.111111111,0.826923077,0.75,0.826923077,0.75
1231,97,TA,abunance.Omaliinae.,size.Omaliinae.,0.446830462,0.023895887,1.000000119,0.000836611,TRUE,0.64183687,abundance affects trait,7.06818181818182e-06,1.614444444,0.826923077,0.75,0.826923077,0.75
1232,98,TA,abunance.Ischnosoma.sp,size.Ischnosoma.sp,0.285894645,0.113880173,1.000000119,0.000836611,FALSE,0.410665206,abundance affects trait,1.94090909090909e-05,1.614444444,0.826923077,0.75,0.826923077,0.75
1233,99,TA,abunance.Agonum.lampros,size.Agonum.lampros,0.356105095,0.07201609,0.857142925,0.00443399,FALSE,0.511517005,abundance affects trait,0.000592432,1.614444444,0.826923077,0.75,0.826923077,0.75
1234,100,TA,abunance.Badister.nakayamai,size.Badister.nakayamai,0.281534742,0.111276459,1.000000119,0.000836611,FALSE,0.404402549,abundance affects trait,3.36136363636364e-05,1.614444444,0.826923077,0.75,0.826923077,0.75
1235,101,TA,abunance.Philonthus.sp,size.Philonthus.sp,0.498478369,0.021852915,1.000000119,0.000836611,TRUE,0.716025032,abundance affects trait,0.000192795,1.614444444,0.826923077,0.75,0.826923077,0.75
1236,102,TA,abunance.Aphodius.quadratus,size.Aphodius.quadratus,0.107300723,0.312880404,0.909241259,0.002769589,FALSE,0.154129063,abundance affects trait,0.001320977,1.614444444,0.826923077,0.75,0.826923077,0.75
1237,103,TA,abunance.Hymenalia.unicolor,size.Hymenalia.unicolor,0.203031248,0.175612408,1.000000119,0.000836611,FALSE,0.291638444,abundance affects trait,0.000206182,1.614444444,0.826923077,0.75,0.826923077,0.75
1238,104,TA,abunance.Caccobius.jessoensis,size.Caccobius.jessoensis,0.211645166,0.165284206,1.000000119,0.000836611,FALSE,0.30401166,abundance affects trait,0.001532386,0.117647059,0.826923077,0.75,0.826923077,0.75
1239,1,AK,size.Staphylinidae.,abunance.Staphylinidae.,0.139301746,0.273227476,0.780720055,0.022687078,FALSE,0.206881893,trait affects abundance,2.565e-05,0.210526316,0.8,0.866666667,0.8,0.866666667
1240,2,AK,size.Scaphisomini.,abunance.Scaphisomini.,0.09917099,0.334500266,0.238095239,0.548005581,FALSE,0.147282305,trait affects abundance,2.4025e-05,0.210526316,0.8,0.866666667,0.8,0.866666667
1241,3,AK,size.Corylophidae.,abunance.Corylophidae.,0.144987068,0.26498932,0.981980562,0.001188755,FALSE,0.215325364,trait affects abundance,8.65e-06,0.210526316,0.8,0.866666667,0.8,0.866666667
1242,4,AK,size.Paederinae.,abunance.Paederinae.,0.476013029,0.041693618,0.90476191,0.006863832,TRUE,0.706943594,trait affects abundance,8.16e-05,0.117647059,0.8,0.866666667,0.8,0.866666667
1243,5,AK,size.Anotylus.vicinus,abunance.Anotylus.vicinus,0.18980071,0.204293092,0.925820053,0.007680297,FALSE,0.281879671,trait affects abundance,5.5375e-05,0.476190476,0.8,0.866666667,0.8,0.866666667
1244,6,AK,size.Cantharidae.,abunance.Cantharidae.,0.238998233,0.276601942,0.90476191,0.006863832,FALSE,0.354944633,trait affects abundance,0.000153675,0.117647059,0.8,0.866666667,0.8,0.866666667
1245,7,AK,size.Cholevinae.,abunance.Cholevinae.,0.240808684,0.1453688,0.925820053,0.007680297,FALSE,0.357633397,trait affects abundance,3.0275e-05,0.210526316,0.8,0.866666667,0.8,0.866666667
1246,8,AK,size.Onthophagus.shirakii,abunance.Onthophagus.shirakii,0,0.5,1,1,FALSE,0,trait affects abundance,0.004936475,1.882352941,0.8,0.866666667,0.8,0.866666667
1247,9,AK,size.Sphaeridiinae.,abunance.Sphaeridiinae.,0.673339476,0.000899278,1,0.002666712,TRUE,1,trait affects abundance,2.79e-05,0.210526316,0.8,0.866666667,0.8,0.866666667
1248,10,AK,size.Chlaenius.insularis,abunance.Chlaenius.insularis,0.605275161,0.001276585,1,0.002666712,TRUE,0.898915306,trait affects abundance,0.044667825,0.380952381,0.8,0.866666667,0.8,0.866666667
1249,11,AK,size.Nitidulidae.,abunance.Nitidulidae.,0,0.5,1,1,FALSE,0,trait affects abundance,3.5225e-05,0.117647059,0.8,0.866666667,0.8,0.866666667
1250,12,AK,size.Onthophagus.murasakianus,abunance.Onthophagus.murasakianus,0,0.5,1,1,FALSE,0,trait affects abundance,0.004383875,0.823529412,0.8,0.866666667,0.8,0.866666667
1251,13,AK,size.Tenebrionidae.,abunance.Tenebrionidae.,0,0.5,1,1,FALSE,0,trait affects abundance,5.4425e-05,0.117647059,0.8,0.866666667,0.8,0.866666667
1252,14,AK,size.Therates.alboobliquatus,abunance.Therates.alboobliquatus,0,0.5,1,1,FALSE,0,trait affects abundance,0.000673025,0.117647059,0.8,0.866666667,0.8,0.866666667
1253,15,AK,size.Leiodinae.,abunance.Leiodinae.,0,0.5,1,1,FALSE,0,trait affects abundance,1.525e-05,0.117647059,0.8,0.866666667,0.8,0.866666667
1254,16,AK,abunance.Staphylinidae.,size.Staphylinidae.,0.436155359,0.022179751,1.000000119,0.000836611,TRUE,0.647749574,abundance affects trait,2.565e-05,0.210526316,0.8,0.866666667,0.8,0.866666667
1255,17,AK,abunance.Scaphisomini.,size.Scaphisomini.,0.440304903,0.037011576,1.000000119,0.000836611,TRUE,0.653912207,abundance affects trait,2.4025e-05,0.210526316,0.8,0.866666667,0.8,0.866666667
1256,18,AK,abunance.Corylophidae.,size.Corylophidae.,0.113182204,0.312452734,0.89442718,0.026772738,FALSE,0.168090849,abundance affects trait,8.65e-06,0.210526316,0.8,0.866666667,0.8,0.866666667
1257,19,AK,abunance.Paederinae.,size.Paederinae.,0.252193692,0.230169981,0.928571463,0.001981735,FALSE,0.37454167,abundance affects trait,8.16e-05,0.117647059,0.8,0.866666667,0.8,0.866666667
1258,20,AK,abunance.Anotylus.vicinus,size.Anotylus.vicinus,0.146071344,0.263431091,1,0.002666712,FALSE,0.21693566,abundance affects trait,5.5375e-05,0.476190476,0.8,0.866666667,0.8,0.866666667
1259,21,AK,abunance.Cantharidae.,size.Cantharidae.,0.158473919,0.245910393,0.99999994,0.008534908,FALSE,0.235355158,abundance affects trait,0.000153675,0.117647059,0.8,0.866666667,0.8,0.866666667
1260,22,AK,abunance.Cholevinae.,size.Cholevinae.,0,0.5,1,1,FALSE,0,abundance affects trait,3.0275e-05,0.210526316,0.8,0.866666667,0.8,0.866666667
1261,23,AK,abunance.Onthophagus.shirakii,size.Onthophagus.shirakii,0,0.5,1,1,FALSE,0,abundance affects trait,0.004936475,1.882352941,0.8,0.866666667,0.8,0.866666667
1262,24,AK,abunance.Sphaeridiinae.,size.Sphaeridiinae.,0.439345101,0.055353592,1.000000119,0.000836611,FALSE,0.652486771,abundance affects trait,2.79e-05,0.210526316,0.8,0.866666667,0.8,0.866666667
1263,25,AK,abunance.Chlaenius.insularis,size.Chlaenius.insularis,0.258208028,0.20031882,0.928571463,0.001981735,FALSE,0.38347377,abundance affects trait,0.044667825,0.380952381,0.8,0.866666667,0.8,0.866666667
1264,26,AK,abunance.Nitidulidae.,size.Nitidulidae.,0,0.5,1,1,FALSE,0,abundance affects trait,3.5225e-05,0.117647059,0.8,0.866666667,0.8,0.866666667
1265,27,AK,abunance.Onthophagus.murasakianus,size.Onthophagus.murasakianus,0,0.5,1,1,FALSE,0,abundance affects trait,0.004383875,0.823529412,0.8,0.866666667,0.8,0.866666667
1266,28,AK,abunance.Tenebrionidae.,size.Tenebrionidae.,0,0.5,1,1,FALSE,0,abundance affects trait,5.4425e-05,0.117647059,0.8,0.866666667,0.8,0.866666667
1267,29,AK,abunance.Therates.alboobliquatus,size.Therates.alboobliquatus,0,0.5,1,1,FALSE,0,abundance affects trait,0.000673025,0.117647059,0.8,0.866666667,0.8,0.866666667
1268,30,AK,abunance.Leiodinae.,size.Leiodinae.,0.044777628,0.423587275,0.617213368,0.084538698,FALSE,0.066500821,abundance affects trait,1.525e-05,0.117647059,0.8,0.866666667,0.8,0.866666667
1269,1,AM,size.Carabus.japonicus,abunance.Carabus.japonicus,0.530644421,0.043195187,1.000000119,0.000836611,TRUE,0.907094319,trait affects abundance,0.118645917,0.972727273,0.609756098,0.804878049,0.609756098,0.804878049
1270,2,AM,size.Onthophagus.nitidus,abunance.Onthophagus.nitidus,0.261116565,0.140309489,1.000000119,0.000836611,FALSE,0.446357944,trait affects abundance,0.00885428,0.810869565,0.609756098,0.804878049,0.609756098,0.804878049
1271,3,AM,size.Cicindela.japana,abunance.Cicindela.japana,0.311306393,0.072437113,1.000000119,0.000836611,FALSE,0.532153453,trait affects abundance,0.011079909,0.238095238,0.609756098,0.804878049,0.609756098,0.804878049
1272,4,AM,size.Carabus.kyushuensis,abunance.Carabus.kyushuensis,0.513488999,0.00509566,1.000000119,0.000836611,TRUE,0.877768493,trait affects abundance,0.043987985,0.245833333,0.609756098,0.804878049,0.609756098,0.804878049
1273,5,AM,size.Drusilla.sparsa,abunance.Drusilla.sparsa,0.183891053,0.199842941,0.845154226,0.019067407,FALSE,0.314347091,trait affects abundance,3.37954545454545e-05,0.111111111,0.609756098,0.804878049,0.609756098,0.804878049
1274,6,AM,size.Platydracus.brevicornis,abunance.Platydracus.brevicornis,0.251066815,0.122702165,0.944911242,0.002241373,FALSE,0.429178698,trait affects abundance,0.00408653,0.25,0.609756098,0.804878049,0.609756098,0.804878049
1275,7,AM,size.Scarabaeidae.,abunance.Scarabaeidae.,0.308593833,0.074328585,0.944911242,0.002241373,FALSE,0.527516548,trait affects abundance,1.29772727272727e-05,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1276,8,AM,size.Carabidae.,abunance.Carabidae.,0.294067404,0.085039616,0.981980562,0.001188755,FALSE,0.502684776,trait affects abundance,0.010969818,0.111111111,0.609756098,0.804878049,0.609756098,0.804878049
1277,9,AM,size.Staphylinidae.,abunance.Staphylinidae.,0.52531404,0.008865164,1,0.002666712,TRUE,0.897982458,trait affects abundance,1.27954545454545e-05,0.333333333,0.609756098,0.804878049,0.609756098,0.804878049
1278,10,AM,size.Nicrophorus.quadripunctatus,abunance.Nicrophorus.quadripunctatus,0.455385343,0.055833845,1.000000119,0.000836611,FALSE,0.778444928,trait affects abundance,0.016808205,0.25,0.609756098,0.804878049,0.609756098,0.804878049
1279,11,AM,size.Onthophagus.atripennis,abunance.Onthophagus.atripennis,0.307908973,0.074811488,0.944911242,0.002241373,FALSE,0.526345835,trait affects abundance,0.001922682,0.117647059,0.609756098,0.804878049,0.609756098,0.804878049
1280,12,AM,size.Phelotrupes.laevistriatus,abunance.Phelotrupes.laevistriatus,0.418891288,0.064246665,1.000000119,0.000836611,FALSE,0.716061251,trait affects abundance,0.044453023,0.380952381,0.609756098,0.804878049,0.609756098,0.804878049
1281,13,AM,size.Anisolinus.elegans,abunance.Anisolinus.elegans,0.307901785,0.074816568,0.944911242,0.002241373,FALSE,0.526333547,trait affects abundance,0.001084955,0.176470588,0.609756098,0.804878049,0.609756098,0.804878049
1282,14,AM,size.Diplocheila.zeelandica,abunance.Diplocheila.zeelandica,0.307908695,0.074811684,0.944911242,0.002241373,FALSE,0.526345359,trait affects abundance,0.008202818,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1283,15,AM,size.Paramisolampidius.kagoshimensis,abunance.Paramisolampidius.kagoshimensis,0.491123036,0.019394585,1.000000119,0.000836611,TRUE,0.839535663,trait affects abundance,0.0071545,0.210526316,0.609756098,0.804878049,0.609756098,0.804878049
1284,16,AM,size.Aulacocypus.parvulus,abunance.Aulacocypus.parvulus,0.528927826,0.003940722,0.928571463,0.001981735,TRUE,0.904159937,trait affects abundance,0.000244568,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1285,17,AM,size.Maladera.secreta,abunance.Maladera.secreta,0.488240878,0.016580862,1.000000119,0.000836611,TRUE,0.834608844,trait affects abundance,0.001842523,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1286,18,AM,size.Pidonia.sp,abunance.Pidonia.sp,0.488117869,0.016594012,1.000000119,0.000836611,TRUE,0.83439857,trait affects abundance,0.000380273,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1287,19,AM,size.Onthophagus.fodiens,abunance.Onthophagus.fodiens,0.289949052,0.088257353,1.000000119,0.000836611,FALSE,0.495644782,trait affects abundance,0.001104682,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1288,20,AM,size.Strongylium.brevicorne,abunance.Strongylium.brevicorne,0.403943777,0.026223305,0.981980562,0.001188755,TRUE,0.690509672,trait affects abundance,0.000472727,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1289,21,AM,size.Sericini.,abunance.Sericini.,0.397714302,0.092199196,1.000000119,0.000836611,FALSE,0.679860882,trait affects abundance,0.00059875,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1290,22,AM,size.Agrypnus.cordicollis,abunance.Agrypnus.cordicollis,0.290566757,0.087769571,1.000000119,0.000836611,FALSE,0.496700699,trait affects abundance,0.001328409,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1291,23,AM,size.Episcapha.gorhami,abunance.Episcapha.gorhami,0.290052566,0.088175484,1.000000119,0.000836611,FALSE,0.49582173,trait affects abundance,0.002047545,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1292,24,AM,size.Xantholinini.,abunance.Xantholinini.,0.403494072,0.02637163,0.981980562,0.001188755,TRUE,0.689740937,trait affects abundance,8.46363636363636e-05,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1293,25,AM,size.Isorhipis.foveata,abunance.Isorhipis.foveata,0.403570118,0.026346503,0.981980562,0.001188755,TRUE,0.689870933,trait affects abundance,0.000135364,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1294,26,AM,size.Lathrobium.sp,abunance.Lathrobium.sp,0.403459186,0.026383163,0.981980562,0.001188755,TRUE,0.689681304,trait affects abundance,0.000243091,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1295,27,AM,size.Osorius.taurus,abunance.Osorius.taurus,0.397950987,0.052559758,1.000000119,0.000836611,FALSE,0.680265475,trait affects abundance,0.000156159,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1296,28,AM,size.Histeridae.,abunance.Histeridae.,0.398538732,0.052397736,1.000000119,0.000836611,FALSE,0.681270179,trait affects abundance,0.000247159,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1297,29,AM,size.Staphylininae.,abunance.Staphylininae.,0.397940542,0.052564206,1.000000119,0.000836611,FALSE,0.680247621,trait affects abundance,0.000209091,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1298,30,AM,size.Macrodorcas.striatipennis,abunance.Macrodorcas.striatipennis,0.398344443,0.052440604,1.000000119,0.000836611,FALSE,0.680938058,trait affects abundance,0.002831318,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1299,31,AM,size.Aleocharinae.,abunance.Aleocharinae.,0.398830935,0.052299632,1.000000119,0.000836611,FALSE,0.681769677,trait affects abundance,4.80681818181818e-05,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1300,32,AM,size.Planetes.puncticeps,abunance.Planetes.puncticeps,0.373051825,0.119392472,0.928571463,0.001981735,FALSE,0.637702345,trait affects abundance,0.001571386,0.111111111,0.609756098,0.804878049,0.609756098,0.804878049
1301,33,AM,size.Nipponoserica.peregrina,abunance.Nipponoserica.peregrina,0.52926267,0.003906375,0.928571463,0.001981735,TRUE,0.904732326,trait affects abundance,0.00089775,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1302,34,AM,size.Plesiophthalmus.nigrocyaneus,abunance.Plesiophthalmus.nigrocyaneus,0.488244501,0.016577774,1.000000119,0.000836611,TRUE,0.834615038,trait affects abundance,0.003774545,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1303,35,AM,size.Lucanus.maculifemoratus,abunance.Lucanus.maculifemoratus,0.307901082,0.074817064,0.944911242,0.002241373,FALSE,0.526332346,trait affects abundance,0.013209977,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1304,36,AM,size.Chlaenius.naeviger,abunance.Chlaenius.naeviger,0.349053179,0.049498734,1.000000119,0.000836611,TRUE,0.596678573,trait affects abundance,0.000931364,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1305,37,AM,size.Carabus.blaptoides,abunance.Carabus.blaptoides,0.358439307,0.044724612,0.944911242,0.002241373,TRUE,0.612723411,trait affects abundance,0.099335568,0.272727273,0.609756098,0.804878049,0.609756098,0.804878049
1306,38,AM,size.Synuchus.crocatus,abunance.Synuchus.crocatus,0.320925496,0.095029566,1,0.000263214,FALSE,0.548596541,trait affects abundance,0.003826659,0.272727273,0.609756098,0.804878049,0.609756098,0.804878049
1307,39,AM,size.Pterostichus.colonus,abunance.Pterostichus.colonus,0.306437145,0.108105401,1.000000119,0.000836611,FALSE,0.523829862,trait affects abundance,0.000838864,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1308,40,AM,size.Parabroscus.crassipalpis,abunance.Parabroscus.crassipalpis,0.457302432,0.040340714,1.000000119,0.000836611,TRUE,0.781722039,trait affects abundance,0.000858273,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1309,41,AM,size.Leistus.crassus,abunance.Leistus.crassus,0.173043818,0.386271151,-0.055555556,0.916965246,FALSE,0.295804607,trait affects abundance,0.001361182,0.157894737,0.609756098,0.804878049,0.609756098,0.804878049
1310,42,AM,abunance.Carabus.japonicus,size.Carabus.japonicus,0.449907915,0.050291978,1.000000119,0.000836611,FALSE,0.769081702,abundance affects trait,0.118645917,0.972727273,0.609756098,0.804878049,0.609756098,0.804878049
1311,43,AM,abunance.Onthophagus.nitidus,size.Onthophagus.nitidus,0,0.5,1,1,FALSE,0,abundance affects trait,0.00885428,0.810869565,0.609756098,0.804878049,0.609756098,0.804878049
1312,44,AM,abunance.Cicindela.japana,size.Cicindela.japana,0.418194114,0.045339316,1,0.002666712,TRUE,0.714869488,abundance affects trait,0.011079909,0.238095238,0.609756098,0.804878049,0.609756098,0.804878049
1313,45,AM,abunance.Carabus.kyushuensis,size.Carabus.kyushuensis,0.295350726,0.15742865,1.000000119,0.000836611,FALSE,0.504878512,abundance affects trait,0.043987985,0.245833333,0.609756098,0.804878049,0.609756098,0.804878049
1314,46,AM,abunance.Drusilla.sparsa,size.Drusilla.sparsa,0.131892711,0.274030245,0.944911242,0.002241373,FALSE,0.225460071,abundance affects trait,3.37954545454545e-05,0.111111111,0.609756098,0.804878049,0.609756098,0.804878049
1315,47,AM,abunance.Platydracus.brevicornis,size.Platydracus.brevicornis,0.305724254,0.126041369,1.000000119,0.000836611,FALSE,0.522611231,abundance affects trait,0.00408653,0.25,0.609756098,0.804878049,0.609756098,0.804878049
1316,48,AM,abunance.Scarabaeidae.,size.Scarabaeidae.,0.505659435,0.02125848,1.000000119,0.000836611,TRUE,0.864384479,abundance affects trait,1.29772727272727e-05,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1317,49,AM,abunance.Carabidae.,size.Carabidae.,0.191004596,0.194299607,0.857142925,0.00443399,FALSE,0.326507124,abundance affects trait,0.010969818,0.111111111,0.609756098,0.804878049,0.609756098,0.804878049
1318,50,AM,abunance.Staphylinidae.,size.Staphylinidae.,0.350486694,0.081911122,1.000000119,0.000836611,FALSE,0.599129052,abundance affects trait,1.27954545454545e-05,0.333333333,0.609756098,0.804878049,0.609756098,0.804878049
1319,51,AM,abunance.Nicrophorus.quadripunctatus,size.Nicrophorus.quadripunctatus,0.135477149,0.268553537,0.763762653,0.012648582,FALSE,0.231587382,abundance affects trait,0.016808205,0.25,0.609756098,0.804878049,0.609756098,0.804878049
1320,52,AM,abunance.Onthophagus.atripennis,size.Onthophagus.atripennis,0.501530957,0.022721963,1.000000119,0.000836611,TRUE,0.857327175,abundance affects trait,0.001922682,0.117647059,0.609756098,0.804878049,0.609756098,0.804878049
1321,53,AM,abunance.Phelotrupes.laevistriatus,size.Phelotrupes.laevistriatus,0.133406997,0.352649007,0.571428597,0.063486576,FALSE,0.228048622,abundance affects trait,0.044453023,0.380952381,0.609756098,0.804878049,0.609756098,0.804878049
1322,54,AM,abunance.Anisolinus.elegans,size.Anisolinus.elegans,0.501498851,0.022722895,1.000000119,0.000836611,TRUE,0.857272292,abundance affects trait,0.001084955,0.176470588,0.609756098,0.804878049,0.609756098,0.804878049
1323,55,AM,abunance.Diplocheila.zeelandica,size.Diplocheila.zeelandica,0.501470317,0.022731189,1.000000119,0.000836611,TRUE,0.857223515,abundance affects trait,0.008202818,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1324,56,AM,abunance.Paramisolampidius.kagoshimensis,size.Paramisolampidius.kagoshimensis,0.268270728,0.126957011,1.000000119,0.000836611,FALSE,0.458587416,abundance affects trait,0.0071545,0.210526316,0.609756098,0.804878049,0.609756098,0.804878049
1325,57,AM,abunance.Aulacocypus.parvulus,size.Aulacocypus.parvulus,0.225965574,0.148921588,0.888888896,0.001229405,FALSE,0.386270129,abundance affects trait,0.000244568,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1326,58,AM,abunance.Maladera.secreta,size.Maladera.secreta,0.306268688,0.13776982,0.944444418,0.000580668,FALSE,0.523541897,abundance affects trait,0.001842523,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1327,59,AM,abunance.Pidonia.sp,size.Pidonia.sp,0.305686652,0.13842653,0.944444418,0.000580668,FALSE,0.522546954,abundance affects trait,0.000380273,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1328,60,AM,abunance.Onthophagus.fodiens,size.Onthophagus.fodiens,0.38214354,0.184374115,1,0.000263214,FALSE,0.653243906,abundance affects trait,0.001104682,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1329,61,AM,abunance.Strongylium.brevicorne,size.Strongylium.brevicorne,0.359923,0.06626468,1.000000119,0.000836611,FALSE,0.615259666,abundance affects trait,0.000472727,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1330,62,AM,abunance.Sericini.,size.Sericini.,0.274220968,0.329974506,0.5,0.076332808,FALSE,0.468758876,abundance affects trait,0.00059875,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1331,63,AM,abunance.Agrypnus.cordicollis,size.Agrypnus.cordicollis,0.371151175,0.200583186,0.944444418,0.000580668,FALSE,0.634453335,abundance affects trait,0.001328409,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1332,64,AM,abunance.Episcapha.gorhami,size.Episcapha.gorhami,0.371513848,0.200008881,0.944444418,0.000580668,FALSE,0.635073296,abundance affects trait,0.002047545,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1333,65,AM,abunance.Xantholinini.,size.Xantholinini.,0.359297525,0.066348311,1.000000119,0.000836611,FALSE,0.614190466,abundance affects trait,8.46363636363636e-05,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1334,66,AM,abunance.Isorhipis.foveata,size.Isorhipis.foveata,0.361934642,0.064904761,1.000000119,0.000836611,FALSE,0.618698407,abundance affects trait,0.000135364,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1335,67,AM,abunance.Lathrobium.sp,size.Lathrobium.sp,0.361410333,0.065264963,1.000000119,0.000836611,FALSE,0.617802143,abundance affects trait,0.000243091,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1336,68,AM,abunance.Osorius.taurus,size.Osorius.taurus,0.36888091,0.09387159,1.000000119,0.000836611,FALSE,0.630572498,abundance affects trait,0.000156159,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1337,69,AM,abunance.Histeridae.,size.Histeridae.,0.371932607,0.091392586,1.000000119,0.000836611,FALSE,0.63578913,abundance affects trait,0.000247159,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1338,70,AM,abunance.Staphylininae.,size.Staphylininae.,0.370729276,0.092615684,1.000000119,0.000836611,FALSE,0.633732133,abundance affects trait,0.000209091,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1339,71,AM,abunance.Macrodorcas.striatipennis,size.Macrodorcas.striatipennis,0.370585765,0.092781716,1.000000119,0.000836611,FALSE,0.633486811,abundance affects trait,0.002831318,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1340,72,AM,abunance.Aleocharinae.,size.Aleocharinae.,0.3736672,0.09005047,1.000000119,0.000836611,FALSE,0.638754279,abundance affects trait,4.80681818181818e-05,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1341,73,AM,abunance.Planetes.puncticeps,size.Planetes.puncticeps,0.584993655,0.031312758,1,0.002666712,TRUE,1,abundance affects trait,0.001571386,0.111111111,0.609756098,0.804878049,0.609756098,0.804878049
1342,74,AM,abunance.Nipponoserica.peregrina,size.Nipponoserica.peregrina,0.264347329,0.110100604,0.944444418,0.000580668,FALSE,0.451880678,abundance affects trait,0.00089775,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1343,75,AM,abunance.Plesiophthalmus.nigrocyaneus,size.Plesiophthalmus.nigrocyaneus,0.306509104,0.13748571,0.944444418,0.000580668,FALSE,0.52395287,abundance affects trait,0.003774545,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
