X,system,Cause,Effect,rho_Lmax,p_Z,Kendall_tau,Kendall_p,Convergence,Standardized_linkage_strength,direction,biomasss,trait.effect.abundance.total,Warming_rate,temp_mean
36,ME,YELLOWPERCH,YELLOWPERCH.1,0.39650142,0.139546021,0.99999994,0.008534908,FALSE,0.419025614,abundance affects trait,1382.804332,0.578947368,-0.01122065,10.31063465
37,ME,NORTHERNPIKE,NORTHERNPIKE.1,0.691759797,0.259063853,0.99999994,0.008534908,FALSE,0.731056837,abundance affects trait,28900.81062,0.578947368,-0.01122065,10.31063465
38,ME,YELLOWBULLHEAD,YELLOWBULLHEAD.1,0.59440074,0.151681992,0.99999994,0.008534908,FALSE,0.628167069,abundance affects trait,1911.874257,0.578947368,-0.01122065,10.31063465
1,SP,BLUNTNOSEMINNOW.1,BLUNTNOSEMINNOW,0.014897302,0.47515221,0.60246408,0.176067472,FALSE,0.017267463,trait affects abundance,32.97188969,0.916666667,0.013846636,8.632201069
2,SP,IOWADARTER.1,IOWADARTER,0.804229209,0.121985067,0.99999994,0.008534908,FALSE,0.932182093,trait affects abundance,12.91577754,0.916666667,0.013846636,8.632201069
3,SP,JOHNNYDARTER.1,JOHNNYDARTER,0.563605384,0.04345513,0.866666615,0.024170518,TRUE,0.653275013,trait affects abundance,11.92346762,0.916666667,0.013846636,8.632201069
4,SP,ROCKBASS.1,ROCKBASS,0.143087252,0.289438387,0.866666615,0.024170518,FALSE,0.165852437,trait affects abundance,340.6207505,0.916666667,0.013846636,8.632201069
5,SP,SMALLMOUTHBASS.1,SMALLMOUTHBASS,0.446824506,0.08742832,0.99999994,0.008534908,FALSE,0.517914294,trait affects abundance,886.9453235,0.916666667,0.013846636,8.632201069
6,SP,WALLEYE.1,WALLEYE,0.344193632,0.163725193,0.99999994,0.008534908,FALSE,0.398954846,trait affects abundance,8154.42024,0.916666667,0.013846636,8.632201069
7,SP,WHITESUCKER.1,WHITESUCKER,0.853958241,0.133079619,0.99999994,0.008534908,FALSE,0.989823015,trait affects abundance,3091.377613,0.916666667,0.013846636,8.632201069
8,SP,YELLOWPERCH.1,YELLOWPERCH,0.460557183,0.373686423,0.800000012,0.086410761,FALSE,0.53383184,trait affects abundance,643.9595754,0.916666667,0.013846636,8.632201069
9,SP,MIMICSHINER.1,MIMICSHINER,0,0.5,1,1,FALSE,0,trait affects abundance,36.32651179,0.916666667,0.013846636,8.632201069
10,SP,MUSKELLUNGE.1,MUSKELLUNGE,0.858907181,0.093068532,0.99999994,0.008534908,FALSE,0.995559331,trait affects abundance,19865.75753,0.916666667,0.013846636,8.632201069
11,SP,RAINBOWSMELT.1,RAINBOWSMELT,0.181922607,0.220767609,0.99999994,0.008534908,FALSE,0.210866498,trait affects abundance,412.388349,0.916666667,0.013846636,8.632201069
12,SP,PUMPKINSEED.1,PUMPKINSEED,0.447925335,0.13322065,1,0.002666712,FALSE,0.519190265,trait affects abundance,205.6501237,0.916666667,0.013846636,8.632201069
13,SP,BLUNTNOSEMINNOW,BLUNTNOSEMINNOW.1,0.263544348,0.129421669,0.99999994,0.008534908,FALSE,0.30547426,abundance affects trait,32.97188969,0.916666667,0.013846636,8.632201069
14,SP,IOWADARTER,IOWADARTER.1,0.477792106,0.299602344,0.866666615,0.024170518,FALSE,0.55380884,abundance affects trait,12.91577754,0.916666667,0.013846636,8.632201069
15,SP,JOHNNYDARTER,JOHNNYDARTER.1,0.28596885,0.312313138,0.99999994,0.008534908,FALSE,0.3314665,abundance affects trait,11.92346762,0.916666667,0.013846636,8.632201069
16,SP,ROCKBASS,ROCKBASS.1,0,0.5,1,1,FALSE,0,abundance affects trait,340.6207505,0.916666667,0.013846636,8.632201069
17,SP,SMALLMOUTHBASS,SMALLMOUTHBASS.1,0.658375993,0.032871188,0.99999994,0.008534908,TRUE,0.763123627,abundance affects trait,886.9453235,0.916666667,0.013846636,8.632201069
18,SP,WALLEYE,WALLEYE.1,0.180717676,0.357530124,0.599999964,0.132854939,FALSE,0.209469862,abundance affects trait,8154.42024,0.916666667,0.013846636,8.632201069
19,SP,WHITESUCKER,WHITESUCKER.1,0.589376352,0.3379977,0.99999994,0.008534908,FALSE,0.683146141,abundance affects trait,3091.377613,0.916666667,0.013846636,8.632201069
20,SP,YELLOWPERCH,YELLOWPERCH.1,0.385221085,0.153093627,0.99999994,0.008534908,FALSE,0.446509768,abundance affects trait,643.9595754,0.916666667,0.013846636,8.632201069
21,SP,MIMICSHINER,MIMICSHINER.1,0.144917162,0.284421234,1,0.002666712,FALSE,0.167973485,abundance affects trait,36.32651179,0.916666667,0.013846636,8.632201069
22,SP,MUSKELLUNGE,MUSKELLUNGE.1,0.862738316,0.196348999,0.99999994,0.008534908,FALSE,1,abundance affects trait,19865.75753,0.916666667,0.013846636,8.632201069
23,SP,RAINBOWSMELT,RAINBOWSMELT.1,0.268628976,0.124656317,0.99999994,0.008534908,FALSE,0.311367851,abundance affects trait,412.388349,0.916666667,0.013846636,8.632201069
24,SP,PUMPKINSEED,PUMPKINSEED.1,0.292326251,0.231202571,0.99999994,0.008534908,FALSE,0.338835364,abundance affects trait,205.6501237,0.916666667,0.013846636,8.632201069
1,TR,BLACKCRAPPIE.1,BLACKCRAPPIE,0.650383737,0.092014976,0.99999994,0.008534908,FALSE,0.685569698,trait affects abundance,192.8565415,0.545454545,0.008918221,7.277733868
2,TR,BLUEGILL.1,BLUEGILL,0,0.5,1,1,FALSE,0,trait affects abundance,199.0173342,0.545454545,0.008918221,7.277733868
3,TR,BLUNTNOSEMINNOW.1,BLUNTNOSEMINNOW,0.158253192,0.252184352,0.966091692,0.012898922,FALSE,0.166814738,trait affects abundance,33.63279073,0.545454545,0.008918221,7.277733868
4,TR,CISCO.1,CISCO,0.428192696,0.163125249,0.99999994,0.008534908,FALSE,0.451358053,trait affects abundance,1165.793021,0.545454545,0.008918221,7.277733868
5,TR,COMMONSHINER.1,COMMONSHINER,0.806190537,5.80E-05,0.99999994,0.008534908,TRUE,0.849805694,trait affects abundance,150.6304515,0.545454545,0.008918221,7.277733868
6,TR,IOWADARTER.1,IOWADARTER,0.948676318,0.010307242,1,0.002666712,TRUE,1,trait affects abundance,16.30263611,0.545454545,0.008918221,7.277733868
7,TR,JOHNNYDARTER.1,JOHNNYDARTER,0.537959043,0.040357282,0.99999994,0.008534908,TRUE,0.567062794,trait affects abundance,13.28254918,0.545454545,0.008918221,7.277733868
8,TR,LARGEMOUTHBASS.1,LARGEMOUTHBASS,0.565612669,0.042097677,0.99999994,0.008534908,TRUE,0.59621249,trait affects abundance,85.99728688,0.545454545,0.008918221,7.277733868
9,TR,LOGPERCH.1,LOGPERCH,0.899632278,0.000186482,0.99999994,0.008534908,TRUE,0.948302663,trait affects abundance,80.63795213,0.545454545,0.008918221,7.277733868
10,TR,MIMICSHINER.1,MIMICSHINER,0,0.5,1,1,FALSE,0,trait affects abundance,36.14725893,0.545454545,0.008918221,7.277733868
11,TR,MOTTLEDSCULPIN.1,MOTTLEDSCULPIN,0,0.5,1,1,FALSE,0,trait affects abundance,14.9579245,0.545454545,0.008918221,7.277733868
12,TR,BLACKCRAPPIE,BLACKCRAPPIE.1,0.567653478,0.246622379,1,0.002666712,FALSE,0.598363706,abundance affects trait,192.8565415,0.545454545,0.008918221,7.277733868
13,TR,BLUEGILL,BLUEGILL.1,0.346930139,0.076868053,0.99999994,0.008534908,FALSE,0.365699167,abundance affects trait,199.0173342,0.545454545,0.008918221,7.277733868
14,TR,BLUNTNOSEMINNOW,BLUNTNOSEMINNOW.1,0,0.484717233,-0.577350259,0.241566598,FALSE,0,abundance affects trait,33.63279073,0.545454545,0.008918221,7.277733868
15,TR,CISCO,CISCO.1,0.507507963,0.281487765,0.866666615,0.024170518,FALSE,0.534964301,abundance affects trait,1165.793021,0.545454545,0.008918221,7.277733868
16,TR,COMMONSHINER,COMMONSHINER.1,0.386947495,0.144469897,0.99999994,0.008534908,FALSE,0.407881474,abundance affects trait,150.6304515,0.545454545,0.008918221,7.277733868
17,TR,IOWADARTER,IOWADARTER.1,0.19823804,0.44199859,0.599999964,0.132854939,FALSE,0.208962779,abundance affects trait,16.30263611,0.545454545,0.008918221,7.277733868
18,TR,JOHNNYDARTER,JOHNNYDARTER.1,0.536271249,0.083513454,0.99999994,0.008534908,FALSE,0.565283689,abundance affects trait,13.28254918,0.545454545,0.008918221,7.277733868
19,TR,LARGEMOUTHBASS,LARGEMOUTHBASS.1,0.468965969,0.098146633,0.99999994,0.008534908,FALSE,0.494337173,abundance affects trait,85.99728688,0.545454545,0.008918221,7.277733868
20,TR,LOGPERCH,LOGPERCH.1,0.388512171,0.128399349,0.99999994,0.008534908,FALSE,0.409530799,abundance affects trait,80.63795213,0.545454545,0.008918221,7.277733868
21,TR,MIMICSHINER,MIMICSHINER.1,0.253795011,0.138867895,1,0.002666712,FALSE,0.2675254,abundance affects trait,36.14725893,0.545454545,0.008918221,7.277733868
22,TR,MOTTLEDSCULPIN,MOTTLEDSCULPIN.1,0.162398187,0.359360547,0.866666615,0.024170518,FALSE,0.171183979,abundance affects trait,14.9579245,0.545454545,0.008918221,7.277733868
